question,query
who discovered 457 alleghenia?,select distinct var_uri where brack_open dbr_457_Alleghenia dbo_discoverer var_uri sep_dot brack_close
who discovered 977 philippa?,select distinct var_uri where brack_open dbr_977_Philippa dbo_discoverer var_uri sep_dot brack_close
who discovered 2005 rm43?,select distinct var_uri where brack_open dbr_(145451) _2005_RM43 dbo_discoverer var_uri sep_dot brack_close
who discovered lhs 1140 b?,select distinct var_uri where brack_open dbr_LHS_1140_b dbo_discoverer var_uri sep_dot brack_close
who discovered 181 eucharis?,select distinct var_uri where brack_open dbr_181_Eucharis dbo_discoverer var_uri sep_dot brack_close
who discovered 1391 carelia?,select distinct var_uri where brack_open dbr_1391_Carelia dbo_discoverer var_uri sep_dot brack_close
who discovered 1998 sm165?,select distinct var_uri where brack_open dbr_(26308) _1998_SM165 dbo_discoverer var_uri sep_dot brack_close
who discovered 17246 christophedumas?,select distinct var_uri where brack_open dbr_17246_Christophedumas dbo_discoverer var_uri sep_dot brack_close
who discovered 1998 ml14?,select distinct var_uri where brack_open dbr_(52760) _1998_ML14 dbo_discoverer var_uri sep_dot brack_close
who discovered 1864 daedalus?,select distinct var_uri where brack_open dbr_1864_Daedalus dbo_discoverer var_uri sep_dot brack_close
who discovered 3893 delaeter?,select distinct var_uri where brack_open dbr_3893_DeLaeter dbo_discoverer var_uri sep_dot brack_close
who discovered 1700 zvezdara?,select distinct var_uri where brack_open dbr_1700_Zvezdara dbo_discoverer var_uri sep_dot brack_close
who discovered 140 siwa?,select distinct var_uri where brack_open dbr_140_Siwa dbo_discoverer var_uri sep_dot brack_close
who discovered 1126 otero?,select distinct var_uri where brack_open dbr_1126_Otero dbo_discoverer var_uri sep_dot brack_close
who discovered 1084 tamariwa?,select distinct var_uri where brack_open dbr_1084_Tamariwa dbo_discoverer var_uri sep_dot brack_close
who discovered 249 ilse?,select distinct var_uri where brack_open dbr_249_Ilse dbo_discoverer var_uri sep_dot brack_close
who discovered 613 ginevra?,select distinct var_uri where brack_open dbr_613_Ginevra dbo_discoverer var_uri sep_dot brack_close
who discovered 5806 archieroy?,select distinct var_uri where brack_open dbr_5806_Archieroy dbo_discoverer var_uri sep_dot brack_close
who discovered 602 marianna?,select distinct var_uri where brack_open dbr_602_Marianna dbo_discoverer var_uri sep_dot brack_close
who discovered 953 painleva?,select distinct var_uri where brack_open dbr_953_Painleva dbo_discoverer var_uri sep_dot brack_close
who discovered 449 hamburga?,select distinct var_uri where brack_open dbr_449_Hamburga dbo_discoverer var_uri sep_dot brack_close
who discovered 2348 michkovitch?,select distinct var_uri where brack_open dbr_2348_Michkovitch dbo_discoverer var_uri sep_dot brack_close
who discovered 91 aegina?,select distinct var_uri where brack_open dbr_91_Aegina dbo_discoverer var_uri sep_dot brack_close
who discovered 3687 dzus?,select distinct var_uri where brack_open dbr_3687_Dzus dbo_discoverer var_uri sep_dot brack_close
who discovered 10415 mali lošinj?,select distinct var_uri where brack_open dbr_10415_Mali_Lošinj dbo_discoverer var_uri sep_dot brack_close
who discovered 1036 ganymed?,select distinct var_uri where brack_open dbr_1036_Ganymed dbo_discoverer var_uri sep_dot brack_close
who discovered wasp-19b?,select distinct var_uri where brack_open dbr_WASP-19b dbo_discoverer var_uri sep_dot brack_close
who discovered xo-1b?,select distinct var_uri where brack_open dbr_XO-1b dbo_discoverer var_uri sep_dot brack_close
who discovered 178 belisana?,select distinct var_uri where brack_open dbr_178_Belisana dbo_discoverer var_uri sep_dot brack_close
who discovered 998 bodea?,select distinct var_uri where brack_open dbr_998_Bodea dbo_discoverer var_uri sep_dot brack_close
who discovered 1615 bardwell?,select distinct var_uri where brack_open dbr_1615_Bardwell dbo_discoverer var_uri sep_dot brack_close
who discovered kepler-296c?,select distinct var_uri where brack_open dbr_Kepler-296c dbo_discoverer var_uri sep_dot brack_close
who discovered 1900 katyusha?,select distinct var_uri where brack_open dbr_1900_Katyusha dbo_discoverer var_uri sep_dot brack_close
who discovered 3066 mcfadden?,select distinct var_uri where brack_open dbr_3066_McFadden dbo_discoverer var_uri sep_dot brack_close
who discovered 1121 natascha?,select distinct var_uri where brack_open dbr_1121_Natascha dbo_discoverer var_uri sep_dot brack_close
who discovered 333 badenia?,select distinct var_uri where brack_open dbr_333_Badenia dbo_discoverer var_uri sep_dot brack_close
who discovered 5333 kanaya?,select distinct var_uri where brack_open dbr_5333_Kanaya dbo_discoverer var_uri sep_dot brack_close
who discovered 1011 laodamia?,select distinct var_uri where brack_open dbr_1011_Laodamia dbo_discoverer var_uri sep_dot brack_close
who discovered 947 monterosa?,select distinct var_uri where brack_open dbr_947_Monterosa dbo_discoverer var_uri sep_dot brack_close
who discovered 1748 mauderli?,select distinct var_uri where brack_open dbr_1748_Mauderli dbo_discoverer var_uri sep_dot brack_close
who discovered 9921 rubincam?,select distinct var_uri where brack_open dbr_9921_Rubincam dbo_discoverer var_uri sep_dot brack_close
who discovered 1003 lilofee?,select distinct var_uri where brack_open dbr_1003_Lilofee dbo_discoverer var_uri sep_dot brack_close
who discovered 2127 tanya?,select distinct var_uri where brack_open dbr_2127_Tanya dbo_discoverer var_uri sep_dot brack_close
who discovered 515 athalia?,select distinct var_uri where brack_open dbr_515_Athalia dbo_discoverer var_uri sep_dot brack_close
who discovered 1986 ts6?,select distinct var_uri where brack_open dbr_(5025) _1986_TS6 dbo_discoverer var_uri sep_dot brack_close
who discovered 1541 estonia?,select distinct var_uri where brack_open dbr_1541_Estonia dbo_discoverer var_uri sep_dot brack_close
who discovered 6312 robheinlein?,select distinct var_uri where brack_open dbr_6312_Robheinlein dbo_discoverer var_uri sep_dot brack_close
who discovered 6980 kyusakamoto?,select distinct var_uri where brack_open dbr_6980_Kyusakamoto dbo_discoverer var_uri sep_dot brack_close
who discovered 2349 kurchenko?,select distinct var_uri where brack_open dbr_2349_Kurchenko dbo_discoverer var_uri sep_dot brack_close
who discovered 32 pomona?,select distinct var_uri where brack_open dbr_32_Pomona dbo_discoverer var_uri sep_dot brack_close
who discovered 2212 hephaistos?,select distinct var_uri where brack_open dbr_2212_Hephaistos dbo_discoverer var_uri sep_dot brack_close
who discovered 1181 lilith?,select distinct var_uri where brack_open dbr_1181_Lilith dbo_discoverer var_uri sep_dot brack_close
who discovered 1058 grubba?,select distinct var_uri where brack_open dbr_1058_Grubba dbo_discoverer var_uri sep_dot brack_close
who discovered 2011 xc2?,select distinct var_uri where brack_open dbr_2011_XC2 dbo_discoverer var_uri sep_dot brack_close
who discovered tarvos?,select distinct var_uri where brack_open dbr_Tarvos_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 99906 uofalberta?,select distinct var_uri where brack_open dbr_99906_Uofalberta dbo_discoverer var_uri sep_dot brack_close
who discovered 1113 katja?,select distinct var_uri where brack_open dbr_1113_Katja dbo_discoverer var_uri sep_dot brack_close
who discovered 36 atalante?,select distinct var_uri where brack_open dbr_36_Atalante dbo_discoverer var_uri sep_dot brack_close
who discovered 861 aïda?,select distinct var_uri where brack_open dbr_861_Aïda dbo_discoverer var_uri sep_dot brack_close
who discovered 2072 kosmodemyanskaya?,select distinct var_uri where brack_open dbr_2072_Kosmodemyanskaya dbo_discoverer var_uri sep_dot brack_close
who discovered 7687 matthias?,select distinct var_uri where brack_open dbr_7687_Matthias dbo_discoverer var_uri sep_dot brack_close
who discovered hd 40307 f?,select distinct var_uri where brack_open dbr_HD_40307_f dbo_discoverer var_uri sep_dot brack_close
who discovered 1627 ivar?,select distinct var_uri where brack_open dbr_1627_Ivar dbo_discoverer var_uri sep_dot brack_close
who discovered 2145 blaauw?,select distinct var_uri where brack_open dbr_2145_Blaauw dbo_discoverer var_uri sep_dot brack_close
who discovered cordelia?,select distinct var_uri where brack_open dbr_Cordelia_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 1136 mercedes?,select distinct var_uri where brack_open dbr_1136_Mercedes dbo_discoverer var_uri sep_dot brack_close
who discovered 1460 haltia?,select distinct var_uri where brack_open dbr_1460_Haltia dbo_discoverer var_uri sep_dot brack_close
who discovered 2002 ux25?,select distinct var_uri where brack_open dbr_(55637) _2002_UX25 dbo_discoverer var_uri sep_dot brack_close
who discovered 2001 xa255?,select distinct var_uri where brack_open dbr_(148975) _2001_XA255 dbo_discoverer var_uri sep_dot brack_close
who discovered 2002 qf15?,select distinct var_uri where brack_open dbr_(68950) _2002_QF15 dbo_discoverer var_uri sep_dot brack_close
who discovered 2013 az60?,select distinct var_uri where brack_open dbr_2013_AZ60 dbo_discoverer var_uri sep_dot brack_close
who discovered c/2017 u7?,select distinct var_uri where brack_open dbr_C/2017_U7 dbo_discoverer var_uri sep_dot brack_close
who discovered 2241 alcathous?,select distinct var_uri where brack_open dbr_2241_Alcathous dbo_discoverer var_uri sep_dot brack_close
who discovered 13 egeria?,select distinct var_uri where brack_open dbr_13_Egeria dbo_discoverer var_uri sep_dot brack_close
who discovered s/2004 s 37?,select distinct var_uri where brack_open dbr_S/2004_S_37 dbo_discoverer var_uri sep_dot brack_close
who discovered 508 princetonia?,select distinct var_uri where brack_open dbr_508_Princetonia dbo_discoverer var_uri sep_dot brack_close
who discovered 1207 ostenia?,select distinct var_uri where brack_open dbr_1207_Ostenia dbo_discoverer var_uri sep_dot brack_close
who discovered 3353 jarvis?,select distinct var_uri where brack_open dbr_3353_Jarvis dbo_discoverer var_uri sep_dot brack_close
who discovered 2675 tolkien?,select distinct var_uri where brack_open dbr_2675_Tolkien dbo_discoverer var_uri sep_dot brack_close
who discovered 2324 janice?,select distinct var_uri where brack_open dbr_2324_Janice dbo_discoverer var_uri sep_dot brack_close
who discovered 1652 hergé?,select distinct var_uri where brack_open dbr_1652_Hergé dbo_discoverer var_uri sep_dot brack_close
who discovered 944 hidalgo?,select distinct var_uri where brack_open dbr_944_Hidalgo dbo_discoverer var_uri sep_dot brack_close
who discovered 933 susi?,select distinct var_uri where brack_open dbr_933_Susi dbo_discoverer var_uri sep_dot brack_close
who discovered 120 lachesis?,select distinct var_uri where brack_open dbr_120_Lachesis dbo_discoverer var_uri sep_dot brack_close
who discovered 3749 balam?,select distinct var_uri where brack_open dbr_3749_Balam dbo_discoverer var_uri sep_dot brack_close
who discovered 723 hammonia?,select distinct var_uri where brack_open dbr_723_Hammonia dbo_discoverer var_uri sep_dot brack_close
who discovered gliese 876 b?,select distinct var_uri where brack_open dbr_Gliese_876_b dbo_discoverer var_uri sep_dot brack_close
who discovered 4222 nancita?,select distinct var_uri where brack_open dbr_4222_Nancita dbo_discoverer var_uri sep_dot brack_close
who discovered 14335 alexosipov?,select distinct var_uri where brack_open dbr_14335_Alexosipov dbo_discoverer var_uri sep_dot brack_close
who discovered 1103 sequoia?,select distinct var_uri where brack_open dbr_1103_Sequoia dbo_discoverer var_uri sep_dot brack_close
who discovered 4118 sveta?,select distinct var_uri where brack_open dbr_4118_Sveta dbo_discoverer var_uri sep_dot brack_close
who discovered 315 constantia?,select distinct var_uri where brack_open dbr_315_Constantia dbo_discoverer var_uri sep_dot brack_close
who discovered 1384 kniertje?,select distinct var_uri where brack_open dbr_1384_Kniertje dbo_discoverer var_uri sep_dot brack_close
who discovered 585 bilkis?,select distinct var_uri where brack_open dbr_585_Bilkis dbo_discoverer var_uri sep_dot brack_close
who discovered 22577 alfiuccio?,select distinct var_uri where brack_open dbr_22577_Alfiuccio dbo_discoverer var_uri sep_dot brack_close
who discovered 672 astarte?,select distinct var_uri where brack_open dbr_672_Astarte dbo_discoverer var_uri sep_dot brack_close
who discovered 1411 brauna?,select distinct var_uri where brack_open dbr_1411_Brauna dbo_discoverer var_uri sep_dot brack_close
who discovered kepler-560b?,select distinct var_uri where brack_open dbr_Kepler-560b dbo_discoverer var_uri sep_dot brack_close
who discovered 2012 ue34?,select distinct var_uri where brack_open dbr_2012_UE34 dbo_discoverer var_uri sep_dot brack_close
who discovered 323 brucia?,select distinct var_uri where brack_open dbr_323_Brucia dbo_discoverer var_uri sep_dot brack_close
who discovered hd 164922 c?,select distinct var_uri where brack_open dbr_HD_164922_c dbo_discoverer var_uri sep_dot brack_close
who discovered 1030 vitja?,select distinct var_uri where brack_open dbr_1030_Vitja dbo_discoverer var_uri sep_dot brack_close
who discovered 3015 candy?,select distinct var_uri where brack_open dbr_3015_Candy dbo_discoverer var_uri sep_dot brack_close
who discovered 8 flora?,select distinct var_uri where brack_open dbr_8_Flora dbo_discoverer var_uri sep_dot brack_close
who discovered 2201 oljato?,select distinct var_uri where brack_open dbr_2201_Oljato dbo_discoverer var_uri sep_dot brack_close
who discovered kepler-16b?,select distinct var_uri where brack_open dbr_Kepler-16b dbo_discoverer var_uri sep_dot brack_close
who discovered ngc 2423-3 b?,select distinct var_uri where brack_open dbr_NGC_2423-3_b dbo_discoverer var_uri sep_dot brack_close
who discovered 2020 so?,select distinct var_uri where brack_open dbr_2020_SO dbo_discoverer var_uri sep_dot brack_close
who discovered 21062 iasky?,select distinct var_uri where brack_open dbr_21062_Iasky dbo_discoverer var_uri sep_dot brack_close
who discovered 2005 hencke?,select distinct var_uri where brack_open dbr_2005_Hencke dbo_discoverer var_uri sep_dot brack_close
who discovered 4547 massachusetts?,select distinct var_uri where brack_open dbr_4547_Massachusetts dbo_discoverer var_uri sep_dot brack_close
who discovered 1513 mátra?,select distinct var_uri where brack_open dbr_1513_Mátra dbo_discoverer var_uri sep_dot brack_close
who discovered 606 brangäne?,select distinct var_uri where brack_open dbr_606_Brangäne dbo_discoverer var_uri sep_dot brack_close
who discovered 16525 shumarinaiko?,select distinct var_uri where brack_open dbr_16525_Shumarinaiko dbo_discoverer var_uri sep_dot brack_close
who discovered 9905 tiziano?,select distinct var_uri where brack_open dbr_9905_Tiziano dbo_discoverer var_uri sep_dot brack_close
who discovered 939 isberga?,select distinct var_uri where brack_open dbr_939_Isberga dbo_discoverer var_uri sep_dot brack_close
who discovered 268 adorea?,select distinct var_uri where brack_open dbr_268_Adorea dbo_discoverer var_uri sep_dot brack_close
who discovered 2013 ut15?,select distinct var_uri where brack_open dbr_(505478) _2013_UT15 dbo_discoverer var_uri sep_dot brack_close
who discovered 16879 campai?,select distinct var_uri where brack_open dbr_16879_Campai dbo_discoverer var_uri sep_dot brack_close
who discovered 1319 disa?,select distinct var_uri where brack_open dbr_1319_Disa dbo_discoverer var_uri sep_dot brack_close
who discovered 803 picka?,select distinct var_uri where brack_open dbr_803_Picka dbo_discoverer var_uri sep_dot brack_close
who discovered 5648 axius?,select distinct var_uri where brack_open dbr_5648_Axius dbo_discoverer var_uri sep_dot brack_close
who discovered 57868 pupin?,select distinct var_uri where brack_open dbr_57868_Pupin dbo_discoverer var_uri sep_dot brack_close
who discovered 1906 naef?,select distinct var_uri where brack_open dbr_1906_Naef dbo_discoverer var_uri sep_dot brack_close
who discovered 1052 belgica?,select distinct var_uri where brack_open dbr_1052_Belgica dbo_discoverer var_uri sep_dot brack_close
who discovered hd 69830 d?,select distinct var_uri where brack_open dbr_HD_69830_d dbo_discoverer var_uri sep_dot brack_close
who discovered 2013 bl76?,select distinct var_uri where brack_open dbr_2013_BL76 dbo_discoverer var_uri sep_dot brack_close
who discovered ophelia?,select distinct var_uri where brack_open dbr_Ophelia_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 930 westphalia?,select distinct var_uri where brack_open dbr_930_Westphalia dbo_discoverer var_uri sep_dot brack_close
who discovered s/2003 j 10?,select distinct var_uri where brack_open dbr_S/2003_J_10 dbo_discoverer var_uri sep_dot brack_close
who discovered 5148 giordano?,select distinct var_uri where brack_open dbr_5148_Giordano dbo_discoverer var_uri sep_dot brack_close
who discovered 471 papagena?,select distinct var_uri where brack_open dbr_471_Papagena dbo_discoverer var_uri sep_dot brack_close
who discovered 1048 feodosia?,select distinct var_uri where brack_open dbr_1048_Feodosia dbo_discoverer var_uri sep_dot brack_close
who discovered charon?,select distinct var_uri where brack_open dbr_Charon_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 1310 villigera?,select distinct var_uri where brack_open dbr_1310_Villigera dbo_discoverer var_uri sep_dot brack_close
who discovered 19738 calinger?,select distinct var_uri where brack_open dbr_19738_Calinger dbo_discoverer var_uri sep_dot brack_close
who discovered 9912 donizetti?,select distinct var_uri where brack_open dbr_9912_Donizetti dbo_discoverer var_uri sep_dot brack_close
who discovered 1244 deira?,select distinct var_uri where brack_open dbr_1244_Deira dbo_discoverer var_uri sep_dot brack_close
who discovered 1989 ml?,select distinct var_uri where brack_open dbr_(10302) _1989_ML dbo_discoverer var_uri sep_dot brack_close
who discovered 818 kapteynia?,select distinct var_uri where brack_open dbr_818_Kapteynia dbo_discoverer var_uri sep_dot brack_close
who discovered 51 pegasi b?,select distinct var_uri where brack_open dbr_51_Pegasi_b dbo_discoverer var_uri sep_dot brack_close
who discovered 1206 numerowia?,select distinct var_uri where brack_open dbr_1206_Numerowia dbo_discoverer var_uri sep_dot brack_close
who discovered 1938 lausanna?,select distinct var_uri where brack_open dbr_1938_Lausanna dbo_discoverer var_uri sep_dot brack_close
who discovered 3754 kathleen?,select distinct var_uri where brack_open dbr_3754_Kathleen dbo_discoverer var_uri sep_dot brack_close
who discovered 825 tanina?,select distinct var_uri where brack_open dbr_825_Tanina dbo_discoverer var_uri sep_dot brack_close
who discovered 4867 polites?,select distinct var_uri where brack_open dbr_4867_Polites dbo_discoverer var_uri sep_dot brack_close
who discovered kepler-737b?,select distinct var_uri where brack_open dbr_Kepler-737b dbo_discoverer var_uri sep_dot brack_close
who discovered 7119 hiera?,select distinct var_uri where brack_open dbr_7119_Hiera dbo_discoverer var_uri sep_dot brack_close
who discovered 4962 vecherka?,select distinct var_uri where brack_open dbr_4962_Vecherka dbo_discoverer var_uri sep_dot brack_close
who discovered 1223 neckar?,select distinct var_uri where brack_open dbr_1223_Neckar dbo_discoverer var_uri sep_dot brack_close
who discovered 5436 eumelos?,select distinct var_uri where brack_open dbr_5436_Eumelos dbo_discoverer var_uri sep_dot brack_close
who discovered 1559 kustaanheimo?,select distinct var_uri where brack_open dbr_1559_Kustaanheimo dbo_discoverer var_uri sep_dot brack_close
who discovered 4608 wodehouse?,select distinct var_uri where brack_open dbr_4608_Wodehouse dbo_discoverer var_uri sep_dot brack_close
who discovered 1933 tinchen?,select distinct var_uri where brack_open dbr_1933_Tinchen dbo_discoverer var_uri sep_dot brack_close
who discovered philophrosyne?,select distinct var_uri where brack_open dbr_Philophrosyne_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 1467 mashona?,select distinct var_uri where brack_open dbr_1467_Mashona dbo_discoverer var_uri sep_dot brack_close
who discovered despina?,select distinct var_uri where brack_open dbr_Despina_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 369 aëria?,select distinct var_uri where brack_open dbr_369_Aëria dbo_discoverer var_uri sep_dot brack_close
who discovered 2483 guinevere?,select distinct var_uri where brack_open dbr_2483_Guinevere dbo_discoverer var_uri sep_dot brack_close
who discovered hd 142415 b?,select distinct var_uri where brack_open dbr_HD_142415_b dbo_discoverer var_uri sep_dot brack_close
who discovered gliese 849 b?,select distinct var_uri where brack_open dbr_Gliese_849_b dbo_discoverer var_uri sep_dot brack_close
who discovered 3752 camillo?,select distinct var_uri where brack_open dbr_3752_Camillo dbo_discoverer var_uri sep_dot brack_close
who discovered 382 dodona?,select distinct var_uri where brack_open dbr_382_Dodona dbo_discoverer var_uri sep_dot brack_close
who discovered 1449 virtanen?,select distinct var_uri where brack_open dbr_1449_Virtanen dbo_discoverer var_uri sep_dot brack_close
who discovered 23135 pheidas?,select distinct var_uri where brack_open dbr_23135_Pheidas dbo_discoverer var_uri sep_dot brack_close
who discovered 25000 astrometria?,select distinct var_uri where brack_open dbr_25000_Astrometria dbo_discoverer var_uri sep_dot brack_close
who discovered 596 scheila?,select distinct var_uri where brack_open dbr_596_Scheila dbo_discoverer var_uri sep_dot brack_close
who discovered 10247 amphiaraos?,select distinct var_uri where brack_open dbr_10247_Amphiaraos dbo_discoverer var_uri sep_dot brack_close
who discovered paaliaq?,select distinct var_uri where brack_open dbr_Paaliaq dbo_discoverer var_uri sep_dot brack_close
who discovered 885 ulrike?,select distinct var_uri where brack_open dbr_885_Ulrike dbo_discoverer var_uri sep_dot brack_close
who discovered 2014 oe394?,select distinct var_uri where brack_open dbr_2014_OE394 dbo_discoverer var_uri sep_dot brack_close
who discovered 1994 co?,select distinct var_uri where brack_open dbr_(7352) _1994_CO dbo_discoverer var_uri sep_dot brack_close
who discovered 1045 michela?,select distinct var_uri where brack_open dbr_1045_Michela dbo_discoverer var_uri sep_dot brack_close
who discovered 103 hera?,select distinct var_uri where brack_open dbr_103_Hera dbo_discoverer var_uri sep_dot brack_close
who discovered c/2015 er61?,select distinct var_uri where brack_open dbr_C/2015_ER61_(PANSTARRS) dbo_discoverer var_uri sep_dot brack_close
who discovered 1302 werra?,select distinct var_uri where brack_open dbr_1302_Werra dbo_discoverer var_uri sep_dot brack_close
who discovered 535 montague?,select distinct var_uri where brack_open dbr_535_Montague dbo_discoverer var_uri sep_dot brack_close
who discovered 2014 aa?,select distinct var_uri where brack_open dbr_2014_AA dbo_discoverer var_uri sep_dot brack_close
who discovered 1204 renzia?,select distinct var_uri where brack_open dbr_1204_Renzia dbo_discoverer var_uri sep_dot brack_close
who discovered 9999 wiles?,select distinct var_uri where brack_open dbr_9999_Wiles dbo_discoverer var_uri sep_dot brack_close
who discovered 308 polyxo?,select distinct var_uri where brack_open dbr_308_Polyxo dbo_discoverer var_uri sep_dot brack_close
who discovered aegaeon?,select distinct var_uri where brack_open dbr_Aegaeon_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 6398 timhunter?,select distinct var_uri where brack_open dbr_6398_Timhunter dbo_discoverer var_uri sep_dot brack_close
who discovered 2002 rn109?,select distinct var_uri where brack_open dbr_2002_RN109 dbo_discoverer var_uri sep_dot brack_close
who discovered 2012 guo shou-jing?,select distinct var_uri where brack_open dbr_2012_Guo_Shou-Jing dbo_discoverer var_uri sep_dot brack_close
who discovered 152 atala?,select distinct var_uri where brack_open dbr_152_Atala dbo_discoverer var_uri sep_dot brack_close
who discovered 1567 alikoski?,select distinct var_uri where brack_open dbr_1567_Alikoski dbo_discoverer var_uri sep_dot brack_close
who discovered 900 rosalinde?,select distinct var_uri where brack_open dbr_900_Rosalinde dbo_discoverer var_uri sep_dot brack_close
who discovered 957 camelia?,select distinct var_uri where brack_open dbr_957_Camelia dbo_discoverer var_uri sep_dot brack_close
who discovered 927 ratisbona?,select distinct var_uri where brack_open dbr_927_Ratisbona dbo_discoverer var_uri sep_dot brack_close
who discovered 2020 ap1?,select distinct var_uri where brack_open dbr_2020_AP1 dbo_discoverer var_uri sep_dot brack_close
who discovered 2442 corbett?,select distinct var_uri where brack_open dbr_2442_Corbett dbo_discoverer var_uri sep_dot brack_close
who discovered 366 vincentina?,select distinct var_uri where brack_open dbr_366_Vincentina dbo_discoverer var_uri sep_dot brack_close
who discovered 55 cancri e?,select distinct var_uri where brack_open dbr_55_Cancri_e dbo_discoverer var_uri sep_dot brack_close
who discovered 109 felicitas?,select distinct var_uri where brack_open dbr_109_Felicitas dbo_discoverer var_uri sep_dot brack_close
who discovered 4362 carlisle?,select distinct var_uri where brack_open dbr_4362_Carlisle dbo_discoverer var_uri sep_dot brack_close
who discovered s/2007 s 2?,select distinct var_uri where brack_open dbr_S/2007_S_2 dbo_discoverer var_uri sep_dot brack_close
who discovered 1455 mitchella?,select distinct var_uri where brack_open dbr_1455_Mitchella dbo_discoverer var_uri sep_dot brack_close
who discovered 2003 op32?,select distinct var_uri where brack_open dbr_(120178) _2003_OP32 dbo_discoverer var_uri sep_dot brack_close
who discovered wasp-8b?,select distinct var_uri where brack_open dbr_WASP-8b dbo_discoverer var_uri sep_dot brack_close
who discovered 422 berolina?,select distinct var_uri where brack_open dbr_422_Berolina dbo_discoverer var_uri sep_dot brack_close
who discovered ariel?,select distinct var_uri where brack_open dbr_Ariel_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered hd 196885 ab?,select distinct var_uri where brack_open dbr_HD_196885_Ab dbo_discoverer var_uri sep_dot brack_close
who discovered 2010 en65?,select distinct var_uri where brack_open dbr_(316179) _2010_EN65 dbo_discoverer var_uri sep_dot brack_close
who discovered 1921 pala?,select distinct var_uri where brack_open dbr_1921_Pala dbo_discoverer var_uri sep_dot brack_close
who discovered 1040 klumpkea?,select distinct var_uri where brack_open dbr_1040_Klumpkea dbo_discoverer var_uri sep_dot brack_close
who discovered 1325 inanda?,select distinct var_uri where brack_open dbr_1325_Inanda dbo_discoverer var_uri sep_dot brack_close
who discovered 3281 maupertuis?,select distinct var_uri where brack_open dbr_3281_Maupertuis dbo_discoverer var_uri sep_dot brack_close
who discovered 692 hippodamia?,select distinct var_uri where brack_open dbr_692_Hippodamia dbo_discoverer var_uri sep_dot brack_close
who discovered 1400 tirela?,select distinct var_uri where brack_open dbr_1400_Tirela dbo_discoverer var_uri sep_dot brack_close
who discovered 1637 swings?,select distinct var_uri where brack_open dbr_1637_Swings dbo_discoverer var_uri sep_dot brack_close
who discovered 99 dike?,select distinct var_uri where brack_open dbr_99_Dike dbo_discoverer var_uri sep_dot brack_close
who discovered 2067 aksnes?,select distinct var_uri where brack_open dbr_2067_Aksnes dbo_discoverer var_uri sep_dot brack_close
who discovered 9321 alexkonopliv?,select distinct var_uri where brack_open dbr_9321_Alexkonopliv dbo_discoverer var_uri sep_dot brack_close
who discovered 15460 manca?,select distinct var_uri where brack_open dbr_15460_Manca dbo_discoverer var_uri sep_dot brack_close
who discovered 235 carolina?,select distinct var_uri where brack_open dbr_235_Carolina dbo_discoverer var_uri sep_dot brack_close
who discovered 1632 sieböhme?,select distinct var_uri where brack_open dbr_1632_Sieböhme dbo_discoverer var_uri sep_dot brack_close
who discovered 112 iphigenia?,select distinct var_uri where brack_open dbr_112_Iphigenia dbo_discoverer var_uri sep_dot brack_close
who discovered 7543 prylis?,select distinct var_uri where brack_open dbr_7543_Prylis dbo_discoverer var_uri sep_dot brack_close
who discovered 2008 qd4?,select distinct var_uri where brack_open dbr_(315898) _2008_QD4 dbo_discoverer var_uri sep_dot brack_close
who discovered 1999 cw8?,select distinct var_uri where brack_open dbr_(523972) _1999_CW8 dbo_discoverer var_uri sep_dot brack_close
who discovered 1029 la plata?,select distinct var_uri where brack_open dbr_1029_La_Plata dbo_discoverer var_uri sep_dot brack_close
who discovered 632 pyrrha?,select distinct var_uri where brack_open dbr_632_Pyrrha dbo_discoverer var_uri sep_dot brack_close
who discovered 1049 gotho?,select distinct var_uri where brack_open dbr_1049_Gotho dbo_discoverer var_uri sep_dot brack_close
who discovered 14436 morishita?,select distinct var_uri where brack_open dbr_14436_Morishita dbo_discoverer var_uri sep_dot brack_close
who discovered 2002 td66?,select distinct var_uri where brack_open dbr_(179806) _2002_TD66 dbo_discoverer var_uri sep_dot brack_close
who discovered 197 arete?,select distinct var_uri where brack_open dbr_197_Arete dbo_discoverer var_uri sep_dot brack_close
who discovered 2010 xc15?,select distinct var_uri where brack_open dbr_2010_XC15 dbo_discoverer var_uri sep_dot brack_close
who discovered 3709 polypoites?,select distinct var_uri where brack_open dbr_3709_Polypoites dbo_discoverer var_uri sep_dot brack_close
who discovered 2016 cp31?,select distinct var_uri where brack_open dbr_2016_CP31 dbo_discoverer var_uri sep_dot brack_close
who discovered 1258 sicilia?,select distinct var_uri where brack_open dbr_1258_Sicilia dbo_discoverer var_uri sep_dot brack_close
who discovered 636 erika?,select distinct var_uri where brack_open dbr_636_Erika dbo_discoverer var_uri sep_dot brack_close
who discovered 6296 cleveland?,select distinct var_uri where brack_open dbr_6296_Cleveland dbo_discoverer var_uri sep_dot brack_close
